id,frames,gate,crossing_events
778d11b9a0ee032530d1aeae,"[""frames/d4a4141cd7c024eb6a1de61f.png"",""frames/efcb5baf11f56a1b8de18574.png"",""frames/71edbb7c8e06bc6152631494.png"",""frames/3c7cfe472e0d0b4f613c95d6.png"",""frames/aabeb96ac0e79ac3b0419a51.png"",""frames/9024c28783a225c0d353267b.png"",""frames/2c4f0a6d735ca672f54eb46c.png"",""frames/2366ffc2ff27d2f5b42674d6.png"",""frames/e3b2fe10024794e3800ed89a.png"",""frames/c85e4e1918b176f477283229.png"",""frames/8d5b8cce3c9ad76bb17e6525.png"",""frames/dca96f1e7b5680a6aef404ee.png"",""frames/981d07ff699a45f43cd3a179.png"",""frames/a65cad92c22874337730733d.png"",""frames/20d8503735af28a8ad4446c0.png"",""frames/5b13adde2cbc376e8b22ccda.png"",""frames/c6128df379fee8de1b601801.png"",""frames/98b85cca367a5998499bf999.png"",""frames/354b8453ec4b9e5787cb2ada.png"",""frames/87d6d0976c64c8827dc56bac.png""]","[0,0.35,1,0.35]","[[5.698606,1,0.376452],[6.753484,-1,0.376857],[7.986063,1,0.379289],[8.013937,-1,0.379414],[10.996516,1,0.392758],[13.72854,-1,0.334548]]"
77bcca22dbb1f9a082618941,"[""frames/433059129f19953b3b82549c.png"",""frames/5e071fdc8b7f2ede51afa6ad.png"",""frames/d426631e1f17d7ae9da44a08.png"",""frames/deebe095429447e0341853e5.png"",""frames/e905c1e971694689881abaed.png"",""frames/956c267fefef4a1188959e89.png"",""frames/cbb3de0cf37c05a2210b5ad5.png"",""frames/96a84762b70a0ca3ed549859.png"",""frames/16ac30e05a15b6e651165b23.png"",""frames/35226149f1b3f854bc5cada9.png"",""frames/84eff68f6beb60734ab0b8cc.png"",""frames/0e3962dd84f9e7bbc7f8f851.png"",""frames/42a19e956a054b226dbf3037.png"",""frames/5e0cf62a3fcf20b77abdb3ab.png"",""frames/6d9bcb6388ad87db212e75a9.png"",""frames/555516080a4950812c30ddef.png"",""frames/0cbf7385893e5b5e0675edb0.png"",""frames/ae239898b3222f111aad14e5.png"",""frames/76a5ea94b2188cfa9a696add.png"",""frames/0252fd22b37f1785d202b30f.png""]","[0,0.65,1,0.65]","[[1.084036,-1,0.250023],[2.216968,1,0.552499],[8.462185,-1,0.915157],[10.591837,1,0.709048],[13.408163,-1,0.609277]]"
77f5674257c5e2688953aeb4,"[""frames/d82cf81a7e2f96e09ad10d26.png"",""frames/9455f0db55736bf524d539c1.png"",""frames/b03fc13aeed103417386daf9.png"",""frames/d96c1a06aa28e427a60c992c.png"",""frames/6b759c6e7189eebc3cff13a3.png"",""frames/c713190376ce196e10a151aa.png"",""frames/338f89b08f46221904de1603.png"",""frames/9818a04b481baf894700da3b.png"",""frames/84b7778cf9380a5b775e00bf.png"",""frames/2fb3e3ea8b40bc4bde472a7d.png"",""frames/00d33192e1dbf38734cea466.png"",""frames/7754e5f21e26ae8e663119ee.png"",""frames/6460162e09c4d5d0cbe39dd8.png"",""frames/b39efa49ce2fa923d4dc4f97.png"",""frames/19ebf37e5492919400f07059.png"",""frames/48ec23fe038dde569cd96735.png"",""frames/d844399c8f339135f6dc13ad.png"",""frames/9fccce474c50a20167a9cbfc.png"",""frames/41254ff92d8079d6fe1869a3.png"",""frames/006ad4343b4553296a4bcbb1.png""]","[0,0.35,1,0.35]","[[6.667828,-1,0.695009],[9.996516,1,0.590111],[13.003484,-1,0.512969],[15.537389,1,0.441009]]"
77fe8766e661b2ee23b4b127,"[""frames/16aef4d296b6e81e0af13d3c.png"",""frames/075e058dd80ed7190c8df312.png"",""frames/343bd55d6157c6bb7a1e1aea.png"",""frames/4d05742554c3ba789439d6c3.png"",""frames/1957353c5dd3ed6d657871ff.png"",""frames/322a44d1b304ec10b1793abc.png"",""frames/ae502d43bffaf494deb98c49.png"",""frames/d01c0a2eb4a3e192af4410a8.png"",""frames/dea00bd2f90ea6b35e8b0e37.png"",""frames/e1208d529bd1962379c63f78.png"",""frames/6a66a0df0189b2a2b065f534.png"",""frames/a3739e415984ae238bae1e23.png"",""frames/160359a90437a5da85d9bcdf.png"",""frames/802bd7bfd8495af3b499cbaf.png"",""frames/cd85fcded115a31c71854179.png"",""frames/5a512818f096c1a47c7aad25.png"",""frames/8e8a7971f8a11549916f1642.png"",""frames/a45ade735ac6b220b34667a2.png"",""frames/f24f7ba548be47f8102f7da0.png"",""frames/35f1b134c3e343b55a4a0fcb.png""]","[0.5,0,0.5,1]","[[0.094077,1,0.952438],[5.776506,-1,0.789388],[8.190863,-1,0.502405],[12.264272,-1,0.750642],[14.777221,-1,0.474552],[15.339721,-1,0.586987]]"
78503dc30949e9d2ed6d5b96,"[""frames/36e1c9c22e9951fba006d17c.png"",""frames/0c300a817be2c9ac612e9f23.png"",""frames/ca923ef3ff94bc58c7f22380.png"",""frames/0d9b97acec54df99510704cb.png"",""frames/90c0c7d2e87176cc4a1774a3.png"",""frames/7636360251fca0b859a1827c.png"",""frames/ec454c90c7210a16b3f59969.png"",""frames/a7c45a88e00da61451d4d357.png"",""frames/74a8cb1eed434b66f530194c.png"",""frames/b428e3198ec47eed315d67c0.png"",""frames/bd0c61f92e8336696f39a45c.png"",""frames/e50d374ea971c4e080b50c77.png"",""frames/ff0eef69166b29da3f5caa66.png"",""frames/5358b20c2f2665c288425d21.png"",""frames/eb5b865b2de66a3add2ef27c.png"",""frames/83416373f0cf58a2748cb148.png"",""frames/3092b2d542fdb5de4e58c2d8.png"",""frames/2bb01d6a70d830ff80d1b106.png"",""frames/3bb71f728303e00581de45fc.png"",""frames/2ab99ecc34c777a4d395bb91.png""]","[0.8,0,0.8,1]","[[6.99597,-1,0.562021],[16.606446,1,0.584165]]"
7853baafc92a883f6d573526,"[""frames/132ef19a4dd59636bf095a5d.png"",""frames/5004d7fcaa2854c8ab230b5e.png"",""frames/1bc499a5a1703224b2373f9b.png"",""frames/f5516c5b3bc3ec235f1745e7.png"",""frames/a5bff8c3294420c9dcca7331.png"",""frames/e167fbe5a3b255eaf31ad0d3.png"",""frames/b991004440960cb18616618b.png"",""frames/c266a290d53befce07d6c96f.png"",""frames/c5d50c74d986455c85b2cd24.png"",""frames/fecc687f69e0acd6621ae4fb.png"",""frames/b5dfeb9460984d3e2192ae18.png"",""frames/e117f767a9d83c303c4e85d4.png"",""frames/0682330817d8b671dca53c64.png"",""frames/cb63c5edc9f9b0f903a88e13.png"",""frames/1a1d49f93ee38d5f6f8397a9.png"",""frames/1fee52d9e7d6ebd68eb84d96.png"",""frames/f526662d3f4cdef6e54acbaa.png"",""frames/4b51799124081c8880c30d06.png"",""frames/d7377242eee0f6b97fb3f3f2.png"",""frames/4f46646cf585168165d71900.png""]","[0,0.35,1,0.35]","[[9.392372,1,0.025],[11.749502,1,0.206229],[12.564611,1,0.530408],[13.772411,1,0.224158],[16.332172,1,0.919815],[17.999443,1,0.731785]]"
788b2b6948d87ddd7c84c859,"[""frames/0508be1bf8b9ce14758a550b.png"",""frames/cd57d1bd0d273b575e6711b7.png"",""frames/c8cc5d5f1f35e88e671f8de8.png"",""frames/da0e69167c2d45fff4339f6d.png"",""frames/83991f8d6656d61261573895.png"",""frames/05d7ae074c87a09c9adeaf3f.png"",""frames/dbc0406859a31d2512d0ca08.png"",""frames/f88380925bfedb0fb0fe2dd5.png"",""frames/14f9aa0a50c28e8187e87a77.png"",""frames/59b939d700c09e6942b68fd5.png"",""frames/83e74f37fbcfa22434401bac.png"",""frames/93edd1d3ae08808cadf59d61.png"",""frames/dfb6520208843edc7a9be19b.png"",""frames/c25ca6f617dc4924fd3fd121.png"",""frames/36d74473b9b72252b655b8de.png"",""frames/eea68d0534fc338f94b76cc4.png"",""frames/078bbe165caa2e7247d068c0.png"",""frames/a3024c20879882f77174e8d1.png"",""frames/f04baae3ae72a5821d4cf99a.png"",""frames/8cca7aa63bfd470fb3230f6a.png""]","[0,0.65,1,0.65]","[[2.803267,-1,0.702897]]"
78c2124cfe63f9d8a4262406,"[""frames/d82cf81a7e2f96e09ad10d26.png"",""frames/9455f0db55736bf524d539c1.png"",""frames/b03fc13aeed103417386daf9.png"",""frames/d96c1a06aa28e427a60c992c.png"",""frames/6b759c6e7189eebc3cff13a3.png"",""frames/c713190376ce196e10a151aa.png"",""frames/338f89b08f46221904de1603.png"",""frames/9818a04b481baf894700da3b.png"",""frames/84b7778cf9380a5b775e00bf.png"",""frames/2fb3e3ea8b40bc4bde472a7d.png"",""frames/00d33192e1dbf38734cea466.png"",""frames/7754e5f21e26ae8e663119ee.png"",""frames/6460162e09c4d5d0cbe39dd8.png"",""frames/b39efa49ce2fa923d4dc4f97.png"",""frames/19ebf37e5492919400f07059.png"",""frames/48ec23fe038dde569cd96735.png"",""frames/d844399c8f339135f6dc13ad.png"",""frames/9fccce474c50a20167a9cbfc.png"",""frames/41254ff92d8079d6fe1869a3.png"",""frames/006ad4343b4553296a4bcbb1.png""]","[0.35,0,0.35,1]","[[4.898888,-1,0.652495],[8.355346,-1,0.820164],[9.526205,1,0.443254]]"
790e9234194b59aedb989ad9,"[""frames/f05e22f999579c2dd3099c43.png"",""frames/17bf90ad3611fd3effeb7741.png"",""frames/a358469bb99a2daa9f9db721.png"",""frames/26ba8c7a998545494b3a87d8.png"",""frames/e297da91a2f3bfedce5424f7.png"",""frames/f7b7156b679d95cb236012be.png"",""frames/731d95451296bcb9737e6a5a.png"",""frames/36f4cb004eb7de946d6f727b.png"",""frames/86930b43252ea35363476b67.png"",""frames/57e104dc19417c7f6411556f.png"",""frames/c301dc4f260af3cb3a75643d.png"",""frames/f8405eadfce00a37d2347131.png"",""frames/b6502f2de49eb86ec7e76bb6.png"",""frames/c8ea7c021151b9b9ad8f2741.png"",""frames/569d9a78942b85eb3d09f75d.png"",""frames/ce73ff59f07e675820f289dc.png"",""frames/079bb28892a52f08f58d5eb7.png"",""frames/7518e6c13b4ca690a3d2458b.png"",""frames/ccc4e221daf02695724c3f60.png"",""frames/348e0dd0466049d00d7321de.png""]","[0.65,0,0.65,1]","[[1.131034,1,0.385872],[3.202479,-1,0.392139],[7.949345,1,0.36051],[17.467264,-1,0.639888]]"
793c15ebb8ff48072048259d,"[""frames/92e3a3585b5f09b5696e54c8.png"",""frames/79bef232c871ce6c72716b59.png"",""frames/a50aff7a06cba5457f59091c.png"",""frames/47bafb8a7d2cd395f3ec8140.png"",""frames/22bda4fd49d19e8e436b35ee.png"",""frames/47362beac8d5403d4a00083c.png"",""frames/88a847f48ba90406778c3817.png"",""frames/82b0bc4997004e62f290b493.png"",""frames/9a86f68a8f91a34c1a00ab50.png"",""frames/2e9624daef3034f6549c0d82.png"",""frames/2cac39ce5b4097b6f4168f78.png"",""frames/6cdeae5eb1d260c5e044b1c9.png"",""frames/fade6b2889bbaef785a8fc8c.png"",""frames/9037abe8299527d1d335ba6b.png"",""frames/8a202d60c8bd73ab3afc142d.png"",""frames/903494d914e7cd3984262c77.png"",""frames/cf3abb92832e851c75457e20.png"",""frames/a12456a69c5aa01d3ad85b65.png"",""frames/243554e02d09dbc8839daeea.png"",""frames/9e3075d2519ad13e03a3777f.png""]","[0,0.65,1,0.65]","[[0.475671,-1,0.435211],[14.86459,1,0.409818],[15.541615,-1,0.410863],[16.254671,1,0.411537]]"
793e8d651cfccc0b3ad1a7f3,"[""frames/4c71f11f124880b4488286ad.png"",""frames/c80220021ad9d3c5f2cf0b56.png"",""frames/ee89f81789115351272233be.png"",""frames/4e076b1d9155fcb0fe73392f.png"",""frames/2b8b1d1817d724da9c5d8b70.png"",""frames/71f0550eea094f1ae99c8708.png"",""frames/ac30a105f39ba166f5808d05.png"",""frames/6ebc2d1a796a0f8e6e1a7ac3.png"",""frames/6ca7bc2155ee00daf7610d2d.png"",""frames/94a55edac9caaf9b15a06ece.png"",""frames/c12d24b6a2d9a0c13f4b7d9c.png"",""frames/971c0fa7f5a4bd9f5bdf2190.png"",""frames/5f5e82daec9873ac75392eec.png"",""frames/9b817d95957f684b95954999.png"",""frames/15a0b5b14735f718ca223e40.png"",""frames/388fe73c78cff63a91c07a04.png"",""frames/0ec00a17699a41941630c6f8.png"",""frames/23a92a9cdaff0c242410911c.png"",""frames/3918ca1f5944975dc78c57a5.png"",""frames/e526bca2f22894ac1b2f2ee2.png""]","[0,0.35,1,0.35]","[[17.599948,1,0.674192]]"
79c3b52a2148d51b21cf5d3b,"[""frames/3fba0a2d9cd4ff96291163c6.png"",""frames/ec5471688265dc9c8949e805.png"",""frames/07ba6c66f9a757c44c60bf29.png"",""frames/efcfb04559616bc8f4fbd9a5.png"",""frames/5dde238db1a7505519a4be17.png"",""frames/238c9cf3ef8e80ee36c8be08.png"",""frames/c9904e7320bda807c9fd097a.png"",""frames/88ffe3ba03b21e22de9dc4e6.png"",""frames/581e105fe3570e6f05174a35.png"",""frames/9b182183b168ed8715fa1abe.png"",""frames/2bbd77cdb06a00cc04180d76.png"",""frames/f33b8ee1ef9f0dc731fe18fe.png"",""frames/3c834e289391fa0ce4e11317.png"",""frames/d208ce85a75db2c41f12d07f.png"",""frames/d403ee80dc12da9dabc1d92d.png"",""frames/578c588b4e83bd3e3c493ad7.png"",""frames/7bcb611f61c0446bf6e98c61.png"",""frames/1d2ac722aed398ed4c2a8e61.png"",""frames/eacf897aff612bc67e09f0fd.png"",""frames/8864bca93c0a6509d163fb61.png""]","[0,0.2,1,0.2]","[[0.942459,-1,0.61705],[6.274283,-1,0.393736],[8.831213,1,0.560118]]"
79ce9e7bd3fb2203ce9c1a66,"[""frames/78d0a3e8e243e4859be24116.png"",""frames/bfe209b651dd25d677c11b05.png"",""frames/965a4225333f4cecf7eb9458.png"",""frames/777e7e30cf370a5b4e1b2db5.png"",""frames/0da30628991998b766664a69.png"",""frames/f0ff11070aa698203e1054a6.png"",""frames/b6384a397fad7779c41335b8.png"",""frames/aba67173fcabee2eeb0bad0f.png"",""frames/2a31e6fc2c74e21bbe03d5e1.png"",""frames/eb4a05b1bfeaae91f712ac7a.png"",""frames/cc49b5acab2e001f5a4ae6b9.png"",""frames/7a722623299e81a648c60f9a.png"",""frames/c54aeb533b0b2125357f936e.png"",""frames/0a18307fe03381b74d0bffc6.png"",""frames/c978ab5c3f127d32f1e369cb.png"",""frames/2d029af5ae834397d0680b45.png"",""frames/1d1c273036e1af58e9aa0b0d.png"",""frames/098b47201656061379de607b.png"",""frames/f5ec3ded851cc0e58c27156b.png"",""frames/d48ad827195f265cdb389dbd.png""]","[0.8,0,0.8,1]","[[4.82259,-1,0.740371],[6.13344,1,0.476958],[15.960608,1,0.639989],[16.358501,1,0.553057]]"
79d70056e8260567ad74b5fa,"[""frames/cdb9c348bfea85b97d20447b.png"",""frames/a425cd07d89de9a6fb63938a.png"",""frames/b7054bd0a229c87db9013667.png"",""frames/253d89ade8e3ed9beb7d635b.png"",""frames/4603176b1467398888c8b142.png"",""frames/40f6bd59506ef06d73f045c8.png"",""frames/517030409ceaed148c2e0f9b.png"",""frames/6de06b763e34eea03ab26ecf.png"",""frames/015d384ff8e348d8cc96abee.png"",""frames/65f7f8eb905b50d4a6c6eff9.png"",""frames/495c47c23c232de13086b72c.png"",""frames/95c4778318f37d9a4559dfde.png"",""frames/ae83a922a1cf712590284d19.png"",""frames/1ea229a2128b51de36438646.png"",""frames/7a488b075620073c01297480.png"",""frames/e4fe3d51007670cf670bf2d3.png"",""frames/02d5d146c9f0caabff6851df.png"",""frames/3a222ec8dc7ba0072f2997ed.png"",""frames/ceba51ffca93963db1813817.png"",""frames/5b5e30532e4e240c11e19889.png""]","[0,0.5,1,0.5]","[[0.170248,1,0.119473],[0.606446,1,0.371816],[3.812593,1,0.772196],[6.893554,-1,0.444881],[9.288784,1,0.945674],[16.603223,1,0.45448],[17.004958,1,0.800009],[18.923967,-1,0.824999]]"
79fa19dfd85614367ad91cb6,"[""frames/d680f0c76ddf0bfef2924c49.png"",""frames/76f70f1ce3cf098b4022f605.png"",""frames/443bf52898e114ce6f5ec569.png"",""frames/4523321131d2ee112cec280a.png"",""frames/b33c7adf4dc3ced4bd6bd181.png"",""frames/c29b88fb17e330546b6e0ec1.png"",""frames/11bdb420ff4388104c31fe1b.png"",""frames/0f45f9c41e7bf2010842a1d6.png"",""frames/16c723acad3e4577bc767d5e.png"",""frames/4dbb3cca8c103ddc959c967e.png"",""frames/6032540d9d1bacd980f6fb09.png"",""frames/e88e0fcde3c9c3e00543224a.png"",""frames/ef7c0750ceed21418ef8bb4c.png"",""frames/88ef4bc7356092eab99f7648.png"",""frames/da35e399ad68814202d28e37.png"",""frames/cce7f51b9647a303b51ff005.png"",""frames/5557073fde60a95a952787bc.png"",""frames/3280b252a21a2e80bd253efc.png"",""frames/deb0b4ef536e406415625262.png"",""frames/50c781900d8be84c48157305.png""]","[0.5,0,0.5,1]","[[1.309814,-1,0.480426],[2.802734,-1,0.520354],[4.366351,1,0.536885],[5.739257,-1,0.551197],[7.678223,1,0.509756],[7.840496,1,0.856421],[8.648888,-1,0.767979],[10.143554,-1,0.921526],[13.397461,1,0.561058]]"
7a09dc436316396503960a4c,"[""frames/eb87f27b4f4034c87e22c556.png"",""frames/ca59163777faca4ccaa0b2d0.png"",""frames/87a25f148ac2b6f8a81f25ca.png"",""frames/ae61bb2c65d08c6e7303d08b.png"",""frames/68154e6542cc7cd000cc828b.png"",""frames/0f11343c919954ef17b2e37a.png"",""frames/2b3d8b37104d50b10d8c7ed5.png"",""frames/c8f19d5811bf2b712c8dd872.png"",""frames/b2f4e52fc6a757dea02071cc.png"",""frames/341849306b065eac5a494e62.png"",""frames/0738464bcd26cb45c5275edc.png"",""frames/5501c5f964c991b327572f5b.png"",""frames/bdd184eea71e72881c5b1b95.png"",""frames/44bb3923575bfce115f06525.png"",""frames/ce788b8057234021ea532028.png"",""frames/0120de735f8c10f2d9b7993b.png"",""frames/5b6a5c4233537e9a1ccaf5ed.png"",""frames/0509f9651b5811e6af398a10.png"",""frames/7e57f2df1edebabb14a51755.png"",""frames/60bdfe10bbda7cc309fbaba1.png""]","[0,0.65,1,0.65]","[[0.408163,-1,0.290818],[4.629454,1,0.693284],[11.218045,1,0.522158],[15.703297,1,0.425725]]"
7a34a045621d2f8e6a48cec6,"[""frames/c09e1b5e70aee7f71b304c4b.png"",""frames/71a99287b5f117cba0c9d31a.png"",""frames/ffbd3079b8f8f7973f229c4d.png"",""frames/9acb4066ccf5e094204857ab.png"",""frames/39364dd5de656ed8ac704bee.png"",""frames/24e96b64d78353314e47a2b3.png"",""frames/8b184751d8ed031ab01ffb75.png"",""frames/42f795cea4206d5c861f794c.png"",""frames/3ed9f47dd2a97168f53cffd7.png"",""frames/c601aae8992ab48bb0e8bc16.png"",""frames/dacdc774cc9969bc3f3c5f88.png"",""frames/5a5648ee3c05ded56a6551ca.png"",""frames/ef381377d03f1d9f394fe4b2.png"",""frames/45d5afe2cce90230e57c4df5.png"",""frames/df7dae199c183216b8554cb8.png"",""frames/6e79d2dae86d61f3af466427.png"",""frames/89bbf6dce12f1a9fea9e3951.png"",""frames/f4cea0a417e4e3faea56b85a.png"",""frames/0991c218c2b9b095b2ee26e7.png"",""frames/866ae2f4c4e2687dee2def12.png""]","[0.2,0,0.2,1]","[[0.069126,-1,0.557355],[0.274197,-1,0.778278]]"
7ae07106b89ff2c08ec5028f,"[""frames/e42c93f046fd82f3494f7f79.png"",""frames/bbd9555bf7165920ab98629f.png"",""frames/dd9282e2bd0359998058971c.png"",""frames/ff46e67a79173ab7b40204a7.png"",""frames/7280f52622c0267f9a3886e5.png"",""frames/3882ac948b9bcd0580f95683.png"",""frames/6979fd331919454fca05eb2b.png"",""frames/458aa674691a204fd0231cc1.png"",""frames/09ece14e94bdde99244f6029.png"",""frames/3a60909e3065ae92a6115bef.png"",""frames/bffeb13136159a1961416c2d.png"",""frames/6fa378d887aef81063e95feb.png"",""frames/5f347b42d47a5627fe94614f.png"",""frames/841ab49e9c85822c4748c324.png"",""frames/bae608a495d8f0c17474be80.png"",""frames/2807a1e0722586864cf86fc7.png"",""frames/6b44ac1199144242fa72ea01.png"",""frames/810f35e2b57efbe49a013ca2.png"",""frames/cb25d830e19211630dd09129.png"",""frames/6a1c54b461625a92e6f3205d.png""]","[0,0.5,1,0.5]","[[1.004876,1,0.296512],[2.563076,1,0.442195],[4.558244,-1,0.082555],[6.43778,1,0.025],[6.506783,1,0.972825],[7.613617,1,0.716505],[12.606791,1,0.404383],[14.034125,1,0.330203],[17.212892,1,0.224406],[17.965875,-1,0.356649]]"
7b1cfd52ade7178668aa2844,"[""frames/9cf7b86f7b17919a1cda18d9.png"",""frames/dc3422683c51818e7c23d6e2.png"",""frames/23871e9c03ea54ed82537d3a.png"",""frames/429d200cd042b1c26188cb13.png"",""frames/e4db66ca030dc983725495a4.png"",""frames/ac7a821388de45adb8c0085e.png"",""frames/a3e119e910ff4017c7550d21.png"",""frames/3bd42f88183c733c10545016.png"",""frames/f7dc0400ff68a353f57c8f11.png"",""frames/f21058883c05f9a12719c75b.png"",""frames/0f8cabe859f3aaeac3912d3c.png"",""frames/ad14dc25fe9e779091caf4fb.png"",""frames/4304349e33868a3122865602.png"",""frames/fc77d1d7eda71296867ffbef.png"",""frames/b8b5f704e08a497835450f31.png"",""frames/95957938aae5a1edd7fcda4e.png"",""frames/ac66c10137a2f4d457a43a31.png"",""frames/57a8493d14c97f8e4b47b57c.png"",""frames/299783e7e884b9c7554e5067.png"",""frames/1d162029375f201c4b810fe9.png""]","[0,0.5,1,0.5]","[[3.603391,-1,0.713734]]"
7b364ed4e8ec9aecf3c7f591,"[""frames/aad47e6fe42f44200dcad831.png"",""frames/b908b67f55ae1573d6448db2.png"",""frames/4e275b823098954217c1561b.png"",""frames/d42645baada5592c7f16f65f.png"",""frames/129aa850143b6fb0559418a7.png"",""frames/b8b70a9a3e311eea9263a04b.png"",""frames/140e9536c8883893c456756f.png"",""frames/c2588ebf4392e3252fa8b7f0.png"",""frames/7703beb92cd6c1f5d420260e.png"",""frames/65bfd0f3ac2f9f2d5b43a75a.png"",""frames/9562be15923babe240e6d64f.png"",""frames/3eeefab8da83890e4401e432.png"",""frames/74ea0c95188d03fc8f3e4778.png"",""frames/51e1a13616fd58c20232aaf8.png"",""frames/6aeb2812091fab4ea5cadcbf.png"",""frames/7fc325ab3c8aa27fbca039d3.png"",""frames/c6c7ff0dd8421cbc07011b9f.png"",""frames/b35e0443c59836c61abe1011.png"",""frames/158a90258480b54e3ea3649e.png"",""frames/37900602d3adfe6df6895c8b.png""]","[0.8,0,0.8,1]","[[3.312609,1,0.65884],[3.828012,-1,0.372567],[12.764335,-1,0.348611],[14.088731,1,0.573523],[14.838705,1,0.64072],[17.548393,-1,0.72975]]"
7b62c2c8a5dc40d7a3ff97cd,"[""frames/98fa240854e1f3452e83efec.png"",""frames/b0aacdbf56e9b29cec59d905.png"",""frames/81f77a5427fa82bf41cd2aac.png"",""frames/3273c4556df6c5e1ebb81601.png"",""frames/e9702a305e7e632e41c98f1c.png"",""frames/562617b2589a052ec7778ab7.png"",""frames/41d49de51583ab30f9a01aeb.png"",""frames/86ef8d234161a6adf5155dd1.png"",""frames/a57ef48ce848a279a2f48960.png"",""frames/910fb21e70b2500780da68d6.png"",""frames/0508be1bf8b9ce14758a550b.png"",""frames/cd57d1bd0d273b575e6711b7.png"",""frames/c8cc5d5f1f35e88e671f8de8.png"",""frames/da0e69167c2d45fff4339f6d.png"",""frames/83991f8d6656d61261573895.png"",""frames/05d7ae074c87a09c9adeaf3f.png"",""frames/dbc0406859a31d2512d0ca08.png"",""frames/f88380925bfedb0fb0fe2dd5.png"",""frames/14f9aa0a50c28e8187e87a77.png"",""frames/59b939d700c09e6942b68fd5.png""]","[0,0.65,1,0.65]","[[0.344261,1,0.726723],[1.655739,-1,0.727549],[1.767757,-1,0.678765],[2.84261,-1,0.381709],[6.696754,1,0.729613],[12.803267,-1,0.702897]]"
7ba65e3b9c906facb38edfae,"[""frames/f1bdd8bb7af4ffe8173b17f6.png"",""frames/8eb7ea2d60a0ddaa56f6f2c1.png"",""frames/6e8e2a0bfd30f1c5a93b25a0.png"",""frames/8aa6274c54f4d88126014e5e.png"",""frames/2008a7ccf2288cd7f9049063.png"",""frames/f0a546bcf54745f27a81ff23.png"",""frames/15ede454b35f408a91be09d3.png"",""frames/b53418bf60cbeef4539edf11.png"",""frames/35035d5c6237509993e19c6d.png"",""frames/bfd1185a898195736888268c.png"",""frames/22d150dac6972f09953dc1df.png"",""frames/8926bc0c2c28582a65a13a81.png"",""frames/ab56486ad218a57a202242f9.png"",""frames/5beb7ca55708a04fa70dbb0b.png"",""frames/3ed12b536a633ffdc94c4086.png"",""frames/f32eb1231387e20a493ac814.png"",""frames/24da808ef44e8d8de1691ea1.png"",""frames/ae6dea823605777c49826e1c.png"",""frames/ae3818ceeee739f6412eea07.png"",""frames/88b83511d948ab70ea25563b.png""]","[0.5,0,0.5,1]","[[2.646609,1,0.085858],[6.235223,1,0.827359],[15.135334,-1,0.703607]]"
7ba6b0490615975ac97e5cf7,"[""frames/07a6ef11fc0ff50583273cfc.png"",""frames/0cba35545e93d3dc9e988876.png"",""frames/d61f559b4a4ed049965ece1e.png"",""frames/2829b08f950e04d3a4bd8853.png"",""frames/796e42731f97b15ec4fc3788.png"",""frames/dd62cbd619301246aefbf370.png"",""frames/f8eaaff59feabd7997330e1f.png"",""frames/afbb1068c0ec6f1d892c759b.png"",""frames/7b77d5f17af6622c73cabd9e.png"",""frames/80944f04ed68f3522844e5e9.png"",""frames/7353c9a103e61441cc98d97e.png"",""frames/c72044eca7b4b236bcd90bfd.png"",""frames/6440008bf612dad7c3a2422c.png"",""frames/461a4b98f7712c319687d22c.png"",""frames/ead8864e0ed1694d85d4efb3.png"",""frames/24cd059cfe7794bf8cd5c93a.png"",""frames/740a733c34da5716f6725069.png"",""frames/8a316fe970863dbda95d184a.png"",""frames/0bffda432e1936bbadafa5b7.png"",""frames/7b7f7ae1a25b5ff6d427bc55.png""]","[0,0.5,1,0.5]","[[13.965539,1,0.422588]]"
